,학교종류명,설립구분,표준학교코드,학교명,영문학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,팩스번호,남녀공학구분명,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,시도교육청코드,시도교육청명,소재지명,주야과정,계열명,학과명,적재일시,위도,경도,위경도
357,중학교,공립,7091440,압구정중학교,Apgujeong Middle School,서울특별시강남서초교육지원청,6003,서울특별시 강남구 압구정로 225,/ 압구정중학교 (압구정동/압구정중학교),02-543-1393,http://www.apgujeong.ms.kr,02-514-7249,남여공학,,N,일반계,,전기,주간,19830301,19830429,B10,서울특별시교육청,서울특별시,,,,20211108,37.53024224,127.0330027,"(37.53024224,127.0330027)"
358,중학교,공립,7091439,신사중학교,Sinsa Middle School,서울특별시강남서초교육지원청,6000,서울특별시 강남구 압구정로 123,(압구정동/신사중학교),02-541-1062,http://sinsa.ms.kr,02-547-6940,남여공학,,N,일반계,,전기,주간,19840301,19840418,B10,서울특별시교육청,서울특별시,,,,20211108,37.52469784,127.0211914,"(37.52469784,127.0211914)"
359,중학교,공립,7091438,신반포중학교,Shinbanpo Middle School,서울특별시강남서초교육지원청,6504,서울특별시 서초구 신반포로19길 26,/ 신반포중학교 (반포동/신반포중학교),02-537-6731,shinbanpo.sen.ms.kr,02-593-0964,남여공학,,N,일반계,,전기,주간,19840109,19840502,B10,서울특별시교육청,서울특별시,,,,20211108,37.50626532,126.9961242,"(37.50626532,126.9961242)"
360,중학교,공립,7091437,신동중학교,Shindong Middle School,서울특별시강남서초교육지원청,6516,서울특별시 서초구 나루터로 27,/ 신동중학교 (잠원동/신동중학교),02-594-6456,http://shindong.ms.kr,02-595-6458,남여공학,,N,일반계,,전기,주간,19900120,19900522,B10,서울특별시교육청,서울특별시,,,,20211108,37.5169159,127.0129154,"(37.5169159,127.0129154)"
361,중학교,공립,7091436,신구중학교,Shingu Middle School,서울특별시강남서초교육지원청,6023,서울특별시 강남구 압구정로36길 17,(신사동/신구중학교),02-548-5038,http://www.shingu.ms.kr,02-517-0338,남여공학,,N,일반계,,전기,주간,19880202,19880425,B10,서울특별시교육청,서울특별시,,,,20211108,37.52744229,127.0316727,"(37.52744229,127.0316727)"
362,중학교,공립,7091435,수서중학교,Suseo Middle School,서울특별시강남서초교육지원청,6348,서울특별시 강남구 광평로59길 57,(수서동/수서중학교),02-451-7092,http://suseo.sen.ms.kr,02-451-7095,남여공학,,N,일반계,,전기,주간,19930430,19930430,B10,서울특별시교육청,서울특별시,,,,20211108,37.49120377,127.1023799,"(37.49120377,127.1023799)"
363,중학교,공립,7091434,서초중학교,Seocho Middle School,서울특별시강남서초교육지원청,6670,서울특별시 서초구 반포대로13길 48,(서초동/서초중학교),02-583-0228,http://seocho.sen.ms.kr,02-583-8274,남여공학,,N,일반계,,전기,주간,19790830,19790830,B10,서울특별시교육청,서울특별시,,,,20211108,37.48553868,127.0085193,"(37.48553868,127.0085193)"
364,중학교,공립,7091433,서일중학교,Seo-il Middle School,서울특별시강남서초교육지원청,6617,서울특별시 서초구 서운로21길 2,(서초동/서일중학교),02-3482-9663,http://www.seoil.ms.kr,02-3481-9395,남여공학,,N,일반계,,전기,주간,19861217,19870430,B10,서울특별시교육청,서울특별시,,,,20211108,37.49852986,127.0232207,"(37.49852986,127.0232207)"
365,중학교,공립,7091432,서운중학교,Seoun Middle School,서울특별시강남서초교육지원청,6623,서울특별시 서초구 서운로 115,(서초동/서운중학교),02-3473-2701,http://www.seoun.ms.kr,02-581-4691,남여공학,,N,일반계,,전기,주간,19820107,19820501,B10,서울특별시교육청,서울특별시,,,,20211108,37.49394851,127.0245382,"(37.49394851,127.0245382)"
366,중학교,공립,7091431,봉은중학교,Bong-eun Middle School,서울특별시강남서초교육지원청,6079,서울특별시 강남구 영동대로128길 59,(삼성동),02-547-5628,http://www.bongeun.ms.kr/,02-512-3809,남여공학,,N,일반계,,전기,주간,19860129,19860429,B10,서울특별시교육청,서울특별시,,,,20211108,37.51897667,127.0623894,"(37.51897667,127.0623894)"
367,중학교,공립,7091430,방배중학교,Bangbae Middle School,서울특별시강남서초교육지원청,6589,서울특별시 서초구 동광로 144,(반포동/방배중학교),02-532-1342,http://www.bangbae.ms.kr,02-599-6455,남여공학,,N,일반계,,전기,주간,19801227,19810430,B10,서울특별시교육청,서울특별시,,,,20211108,37.49486827,126.997827,"(37.49486827,126.997827)"
368,중학교,공립,7091429,반포중학교,Banpo Middle School,서울특별시강남서초교육지원청,6502,서울특별시 서초구 신반포로 67,(반포동/반포중학교),02-599-2304,http://www.banpo.ms.kr,02-536-9599,남,,N,일반계,,전기,주간,19741227,19751010,B10,서울특별시교육청,서울특별시,,,,20211108,37.50305237,126.991604,"(37.50305237,126.991604)"
369,중학교,공립,7091428,도곡중학교,Dogok Middle School,서울특별시강남서초교육지원청,6273,서울특별시 강남구 언주로57길 31,(도곡동/도곡중학교),02-3462-5951,http://dogok.sen.ms.kr,02-3461-7393,남여공학,,N,일반계,,전기,주간,19910121,19910423,B10,서울특별시교육청,서울특별시,,,,20211108,37.49230771,127.0452179,"(37.49230771,127.0452179)"
370,중학교,공립,7091427,대치중학교,Daechi Middle School,서울특별시강남서초교육지원청,6299,서울특별시 강남구 남부순환로378길 39,(도곡동/대치중학교),02-572-9781,http://daechi.sen.ms.kr,02-579-7315,남여공학,,N,일반계,,전기,주간,19860129,19860129,B10,서울특별시교육청,서울특별시,,,,20211108,37.48457751,127.0470652,"(37.48457751,127.0470652)"
371,중학교,공립,7091426,대청중학교,Daecheong Middle School,서울특별시강남서초교육지원청,6289,서울특별시 강남구 양재천로 321,(대치동/ 대청중학교),02-553-9830,http://daecheong.sen.ms.kr,02-561-6224,남여공학,,N,일반계,,전기,주간,19870506,19870506,B10,서울특별시교육청,서울특별시,,,,20211108,37.49043056,127.0583501,"(37.49043056,127.0583501)"
372,중학교,공립,7091425,대왕중학교,Daewang Middle School,서울특별시강남서초교육지원청,6362,서울특별시 강남구 광평로20길 7,(수서동/ 대왕중학교),02-2226-2646,http://www.daewang.ms.kr,02-2226-2640,남여공학,,N,일반계,,전기,주간,19940105,19940506,B10,서울특별시교육청,서울특별시,,,,20211108,37.48346033,127.0873381,"(37.48346033,127.0873381)"
373,중학교,공립,7091424,대명중학교,Daemyeong Middle School,서울특별시강남서초교육지원청,6183,서울특별시 강남구 역삼로87길 26,(대치동/ 대명중학교),02-563-3701,http://www.daemyeong.ms.kr,02-565-3404,남여공학,,N,일반계,,전기,주간,19900120,19900501,B10,서울특별시교육청,서울특별시,,,,20211108,37.50633641,127.0609849,"(37.50633641,127.0609849)"
374,중학교,공립,7091423,구룡중학교,Guryoung Middle School,서울특별시강남서초교육지원청,6318,서울특별시 강남구 선릉로 103,(개포동/구룡중학교),02-577-3708,http://gury.sen.ms.kr/,02-577-3704,남여공학,,N,일반계,,전기,주간,19881224,19890418,B10,서울특별시교육청,서울특별시,,,,20211108,37.48615258,127.056121,"(37.48615258,127.056121)"
375,중학교,공립,7091422,경원중학교,Gyeongwon Middle School,서울특별시강남서초교육지원청,6521,서울특별시 서초구 신반포로33길 39,(잠원동/경원중학교),02-593-6578,http://gyeongwon.sen.ms.kr,02-599-0418,남여공학,,N,일반계,,전기,주간,19810301,19810301,B10,서울특별시교육청,서울특별시,,,,20211108,37.5115816,127.0090183,"(37.5115816,127.0090183)"
376,중학교,공립,7091421,개포중학교,Gaepo Middle School,서울특별시강남서초교육지원청,6321,서울특별시 강남구 선릉로 9,(개포동/개포중학교),02-571-1361,http://www.gaepo.ms.kr,02-578-3823,남여공학,,N,일반계,,전기,주간,19821209,19830422,B10,서울특별시교육청,서울특별시,,,,20211108,37.48078757,127.0616268,"(37.48078757,127.0616268)"
377,중학교,공립,7091420,개원중학교,Gaewon Middle School,서울특별시강남서초교육지원청,6328,서울특별시 강남구 영동대로 101,/ 개원중학교 (개포동/개원중학교),02-3411-8321,http://gaewon.sen.ms.kr,02-3411-8329,남여공학,,N,일반계,,전기,주간,19841204,19841204,B10,서울특별시교육청,서울특별시,,,,20211108,37.49163975,127.0714157,"(37.49163975,127.0714157)"
378,초등학교,공립,7091419,서울우면초등학교,Seoul Woomyeon Elementary School,서울특별시강남서초교육지원청,6765,서울 서초구 태봉로 59,59,02-2057-1671,http://woomyeon.es.kr,02-2057-1606,남여공학,,N,해당없음,,전기,주간,20120301,20120605,B10,서울특별시교육청,서울특별시,,,,20211108,37.46471047,127.0237693,"(37.46471047,127.0237693)"
379,초등학교,공립,7091418,서울학동초등학교,Seoul Hakdong Elementary School,서울특별시강남서초교육지원청,6100,서울특별시 강남구 선릉로115길 42,/ 서울학동초등학교 (논현동),02-546-5185,http://hakdong.sen.es.kr/,02-546-6474,남여공학,,N,일반계,,전기,주간,19790126,19790411,B10,서울특별시교육청,서울특별시,,,,20211108,37.51226106,127.0395978,"(37.51226106,127.0395978)"
380,초등학교,공립,7091417,서울포이초등학교,Seoul Po-i Elementary School,서울특별시강남서초교육지원청,6311,서울특별시 강남구 개포로22길 87,/ 서울포이초등학교 (개포동/포이초등학교),02-578-7334,http://poi.sen.es.kr,02-6009-5310,남여공학,,N,일반계,,전기,주간,19901024,19901024,B10,서울특별시교육청,서울특별시,,,,20211108,37.47591562,127.0525106,"(37.47591562,127.0525106)"
381,초등학교,공립,7091416,서울청담초등학교,Seoul Cheongdam Elementary School,서울특별시강남서초교육지원청,6010,서울특별시 강남구 압구정로71길 9,(청담동/청담초등학교),02-542-3779,http://www.cheongdam.es.kr,02-3446-7080,남여공학,,N,일반계,,전기,주간,19800301,19800404,B10,서울특별시교육청,서울특별시,,,,20211108,37.52828187,127.045153,"(37.52828187,127.045153)"
382,초등학교,공립,7091415,서울잠원초등학교,Seoul Jamwon Elementary School,서울특별시강남서초교육지원청,6547,서울특별시 서초구 신반포로16길 15-25,(반포동/ 잠원초등학교),02-599-4262,http://www.jamwon.es.kr,02-537-8248,남여공학,,N,일반계,,전기,주간,19780830,19781121,B10,서울특별시교육청,서울특별시,,,,20211108,37.501859,126.9980045,"(37.501859,126.9980045)"
383,초등학교,공립,7091414,서울일원초등학교,Seoul Ilwon Elementary School,서울특별시강남서초교육지원청,6345,서울특별시 강남구 영동대로4길 20,(일원동/일원초등학교),02-445-8815,www.ilwon.es.kr,02-445-6306,남여공학,,N,일반계,,전기,주간,19841010,19841010,B10,서울특별시교육청,서울특별시,,,,20211108,37.48978808,127.0763255,"(37.48978808,127.0763255)"
384,초등학교,공립,7091413,서울이수초등학교,Seoul Isu Elementary School,서울특별시강남서초교육지원청,6692,서울특별시 서초구 방배천로4길 23,서울이수초등학교 (방배동/이수초등학교),02-521-5282,www.seoulisu.es.kr,02-588-8924,남여공학,,N,일반계,,전기,주간,19770901,19780413,B10,서울특별시교육청,서울특별시,,,,20211108,37.47837133,126.9844171,"(37.47837133,126.9844171)"
385,초등학교,공립,7091412,서울원촌초등학교,Seoul Wonchon Elementary School,서울특별시강남서초교육지원청,6544,서울특별시 서초구 사평대로45길 26,(반포동/서울원촌초등학교),02-536-0816,http://www.wonchon.es.kr,02-536-0864,남여공학,,N,일반계,,전기,주간,19790918,19790918,B10,서울특별시교육청,서울특별시,,,,20211108,37.50618948,127.0125656,"(37.50618948,127.0125656)"
386,초등학교,공립,7091411,서울원명초등학교,Seoul Wonmyong Elementary School,서울특별시강남서초교육지원청,6602,서울특별시 서초구 고무래로 90-6,(서초동/원명초등학교),02-593-4492,http://www.wonmyong.es.kr,02-595-4797,남여공학,,N,일반계,,전기,주간,19890704,19900504,B10,서울특별시교육청,서울특별시,,,,20211108,37.50077708,127.0167076,"(37.50077708,127.0167076)"
387,초등학교,공립,7091410,서울우암초등학교,Seoul Wooam Elementary School,서울특별시강남서초교육지원청,6762,서울특별시 서초구 바우뫼로7길 38,(우면동/우암초등학교),02-529-3256,www.wooam.es.kr,02-529-3259,남여공학,,N,일반계,,전기,주간,19940805,19941101,B10,서울특별시교육청,서울특별시,,,,20211108,37.47229555,127.0237234,"(37.47229555,127.0237234)"
388,초등학교,공립,7091409,서울왕북초등학교,Seoul Wangbuk Elementary School,서울특별시강남서초교육지원청,6353,서울특별시 강남구 광평로31길 74,(수서동/왕북초등학교),02-451-5073,http://www.wangbuk.es.kr,02-459-0009,남여공학,,N,일반계,,전기,주간,19631031,19631031,B10,서울특별시교육청,서울특별시,,,,20211108,37.48632828,127.0860547,"(37.48632828,127.0860547)"
389,초등학교,공립,7091408,서울영희초등학교,Seoul Younghee Elementary School,서울특별시강남서초교육지원청,6338,서울특별시 강남구 일원로 21,(일원동/영희초등학교),02-2226-6016,http://www.younghee.es.kr,02-3411-3133,남여공학,,N,일반계,,전기,주간,19461001,19461001,B10,서울특별시교육청,서울특별시,,,,20211108,37.4923004,127.0811328,"(37.4923004,127.0811328)"
390,초등학교,공립,7091407,서울역삼초등학교,Seoul Yeoksam Elementary School,서울특별시강남서초교육지원청,6251,서울특별시 강남구 강남대로66길 21,(역삼동/역삼초등학교),02-563-9168,www.yeoksam.es.kr,02-563-9169,남여공학,,N,일반계,,전기,주간,19780721,19790927,B10,서울특별시교육청,서울특별시,,,,20211108,37.49316124,127.0326028,"(37.49316124,127.0326028)"
391,초등학교,공립,7091406,서울언주초등학교,Seoul Eonju Elementary School,서울특별시강남서초교육지원청,6268,서울특별시 강남구 남부순환로363길 19,(도곡동/언주초등학교),02-3462-5285,http://eonju.sen.es.kr/,02-3462-3148,남여공학,,N,일반계,,전기,주간,19270916,19271008,B10,서울특별시교육청,서울특별시,,,,20211108,37.486322,127.036793,"(37.486322,127.036793)"
392,초등학교,공립,7091405,서울언북초등학교,Seoul Eonbuk Elementary School,서울특별시강남서초교육지원청,6066,서울특별시 강남구 삼성로135길 42,(청담동/언북초등학교),02-514-5981,http://www.eonbuk.es.kr,02-514-5984,남여공학,,N,일반계,,전기,주간,19450401,19450401,B10,서울특별시교육청,서울특별시,,,,20211108,37.52012517,127.0447158,"(37.52012517,127.0447158)"
393,초등학교,공립,7091404,서울언남초등학교,Seoul Eonnam Elementary School,서울특별시강남서초교육지원청,6800,서울특별시 서초구 헌릉로8길 42,(내곡동),070-8686-4101,http://eonnam.sen.es.kr,070-4742-5856,남여공학,,N,일반계,,전기,주간,19340416,19340416,B10,서울특별시교육청,서울특별시,,,,20211108,37.45411333,127.0614366,"(37.45411333,127.0614366)"
